publication_number,patent_citation,publication_date,assignee,title
EP3173071B1,0,0,0,"ROBERT STRAZAR, DON LALONDE: ""Minimizing injection pain in local anesthesia "", CMAJ, vol. 184, no. 18, 11 December 2012 (2012-12-11), pages 2016, XP055890342"
EP3173071B1,0,0,0,"ST PETER WL; LEWIS MJ; MACRES MG: ""Pain comparison after subcutaneous administration of single-dose formulation versus multidose formulation of epogen in hemodialysis patients"", AMERICAN JOURNAL OF KIDNEY DISEASES, ELSEVIER, AMSTERDAM, NL, vol. 32, no. 3, 1 January 1900 (1900-01-01), AMSTERDAM, NL, pages 470 - 474, XP028841231, ISSN: 0272-6386, DOI: 10.1053/ajkd.1998.v32.pm9740164"
EP3173071B1,0,0,0,"THE EUROPEAN AGENCY FOR THE EVALUATION OF MEDICINAL PRODUCTS HUMAN MEDICINES EVALUATION UNIT: ""Note for Guidance on Inclusion of Antioxidants and Antimicrobial Preservatives in Medicinal Products"", EMEA NOTE CPMP/CVMP/QWP/115/95, 8 July 1997 (1997-07-08), pages 1 - 4, XP055609240"
EP3173071B1,0,0,0,"WILSON, L. MARTIN, S.: ""Benzyl Alcohol as an Alternative Local Anesthetic"", ANNALS OF EMERGENCY MEDICINE, ELSEVIER, AMSTERDAM, NL, vol. 33, no. 5, 1 May 1999 (1999-05-01), AMSTERDAM, NL, pages 495 - 499, XP005698806, ISSN: 0196-0644, DOI: 10.1016/S0196-0644(99)70335-5"
EP3173071B1,0,0,0,"WU, Z. ; TUCKER, I.G. ; RAZZAK, M. ; YANG, L. ; MCSPORRAN, K. ; MEDLICOTT, N.J.: ""Absorption and tissue tolerance of ricobendazole in the presence of hydroxypropyl-@b-cyclodextrin following subcutaneous injection in sheep"", INTERNATIONAL JOURNAL OF PHARMACEUTICS, ELSEVIER, NL, vol. 397, no. 1-2, 15 September 2010 (2010-09-15), NL , pages 96 - 102, XP027230643, ISSN: 0378-5173"
EP3173071B1,0,0,0,"YUEN VH, DOLMAN PJ : ""Comparison of three modified lidocaine solutions for use in eyelid anesthesia"", OPHTHALMIC PLASTIC AND RECONSTRUCTIVE SURGERY, vol. 15, no. 2, 1 January 1999 (1999-01-01), pages 143 - 147, XP055890371"
EP3173367B1,0,0,0,None
EP3173531A1,0,0,0,0
EP3173534A1,0,0,0,0
EP3173822A1,0,0,0,"MARTIN JANECEK: ""Reflectivity Spectra for Commonly Used Reflectors"", IEEE TRANSACTIONS ON NUCLEAR SCIENCE, IEEE SERVICE CENTER, NEW YORK, NY, US, vol. 59, no. 3, 1 June 2012 (2012-06-01), pages 490 - 497, XP011447111, ISSN: 0018-9499, DOI: 10.1109/TNS.2012.2183385"
EP3176331A1,0,0,0,0
EP3176331B1,0,0,0,None
EP3177764A1,0,0,0,0
EP3177764B1,0,0,0,0
EP3178534A1,0,0,0,0
EP3178534B1,0,0,0,None
EP3178631B1,0,0,0,None
EP3178988A1,0,0,0,"FIBREMAX - WORLD'S STRONGEST CABLE: ""FibreMax company introduction"", 27 January 2015 (2015-01-27), pages 1 pp., XP054976573, Retrieved from the Internet <URL:https://www.youtube.com/watch?v=D-lag89jO2E> [retrieved on 20160602]"
EP3178988B1,0,0,0,None
EP3180193A1,0,0,0,0
EP3180973A1,0,0,0,0
EP3181756A2,0,0,0,None
EP3181762A1,0,0,0,0
EP3181974B1,0,0,0,0
EP3182410A3,0,0,0,0
EP3182608A1,0,0,0,0
EP3182637A1,0,0,0,"STANLEY CHOW; PHIL EISEN; HAROLD JOHNSON; PAUL C. VAN OORSCHOT: ""A White-Box DES Implementation for DRM Applications"", DIGITAL RIGHTS MANAGEMENT: ACM CCS-9 WORKSHOP, DRM 2002, 18 November 2002 (2002-11-18)"
EP3182637A1,0,0,0,"STANLEY CHOW; PHILIP EISEN; HAROLD JOHNSON; PAUL C. VAN OORSCHOT: ""White-Box Cryptography and an AES Implementation"", SELECTED AREAS IN CRYPTOGRAPHY: 9TH ANNUAL INTERNATIONAL WORKSHOP, SAC 2002, 15 August 2002 (2002-08-15)"
EP3182637A1,0,0,0,"STANLEY CHOW; PHILIP EISEN; HAROLD JOHNSON; PAUL C. VAN OORSCHOT: ""White-Box Cryptography and an AES Implementation"", SELECTED AREAS IN CRYPTOGRAPHY: 9TH ANNUAL INTERNATIONAL WORKSHOP, SAC 2002, 15 August 2002 (2002-08-15), XP002587883"
EP3182637A1,0,0,0,"WULF HARDER; ATIS STRAUJUMS, SYNCHROSOFT MCFACTTM SECURE DATA PROCESSING TECHNOLOGY, 11 March 2008 (2008-03-11)"
EP3183491A1,0,0,0,0
EP3184470A1,0,0,0,0
EP3187446B1,0,0,0,None
EP3189578B1,0,0,0,None
EP3189776A1,0,0,0,0
EP3189878A1,0,0,0,0
EP3190704B1,0,0,0,0
EP3190815A1,0,0,0,0
EP3190976B1,0,0,0,0
EP3191885A1,0,0,0,0
EP3192080A1,0,0,0,0
EP3192372A1,0,0,0,"DATABASE GNPD [online] MINTEL; July 2011 (2011-07-01), ANONYMOUS: ""Pesto Panellini Little Breads"", XP002770929, Database accession no. 1571923"
EP3192372A1,0,0,0,"DATABASE GNPD [online] MINTEL; March 2015 (2015-03-01), ANONYMOUS: ""Bread Buns with a Mild, Savoury Fish Filling"", XP002770928, Database accession no. 3026743"
EP3192372A1,0,0,0,"DATABASE GNPD [online] MINTEL; May 2013 (2013-05-01), ANONYMOUS: ""Mozzarella and Herbs Butter Pizza Rolls"", XP002770930, Database accession no. 2058355"
EP3192372A1,0,0,0,"DATABASE WPI Week 199805, Derwent World Patents Index; AN 1998-045090, XP002770931"
EP3192381B1,0,0,0,None
EP3192564A8,0,0,0,0
EP3192565A1,0,0,0,0
EP3192929A1,0,0,0,0
EP3193281A1,0,0,0,0
EP3193436A1,0,0,0,0
EP3196402A1,0,0,0,0
EP3196807A1,0,0,0,0
EP3196858A1,0,0,0,0
EP3197056A1,0,0,0,0
EP3199071B1,0,0,0,None
EP3199072A1,0,0,0,0
EP3200229A1,0,0,0,0
EP3200335B1,0,0,0,0
EP3200478A1,0,0,0,0
EP3202271A1,0,0,0,0
EP3202635A1,0,0,0,0
EP3202860A1,0,0,0,0
EP3203063A1,0,0,0,0
EP3203250A1,0,0,0,"CHEN HUIFENG ET AL: ""Real-Time Temperature Estimation for Power MOSFETs Considering Thermal Aging Effects"", IEEE TRANSACTIONS ON DEVICE AND MATERIALS RELIABILITY, IEEE SERVICE CENTER, PISCATAWAY, NJ, US, vol. 14, no. 1, 1 March 2014 (2014-03-01), pages 220 - 228, XP011542097, ISSN: 1530-4388, [retrieved on 20140304], DOI: 10.1109/TDMR.2013.2292547"
EP3203250A1,0,0,0,"POLLER T ET AL: ""Influence of thermal cross-couplings on power cycling lifetime of IGBT power modules"", INTEGRATED POWER ELECTRONICS SYSTEMS (CIPS), 2012 7TH INTERNATIONAL CONFERENCE ON, VDE VERLAG GMBH, 6 March 2012 (2012-03-06), pages 1 - 6, XP032181407, ISBN: 978-3-8007-3414-6"
EP3203250A1,0,0,0,"WANG CHEN ET AL: ""IGBT condition monitoring with system identification methods"", 2014 IEEE CONFERENCE AND EXPO TRANSPORTATION ELECTRIFICATION ASIA-PACIFIC (ITEC ASIA-PACIFIC), IEEE, 31 August 2014 (2014-08-31), pages 1 - 6, XP032671497, DOI: 10.1109/ITEC-AP.2014.6941216"
EP3203648A1,0,0,0,"LI QIANRUI ET AL: ""Robust regularized ZF in decentralized Broadcast Channel with correlated CSI noise"", 2015 53RD ANNUAL ALLERTON CONFERENCE ON COMMUNICATION, CONTROL, AND COMPUTING (ALLERTON), IEEE, 29 September 2015 (2015-09-29), pages 329 - 336, XP032889679, DOI: 10.1109/ALLERTON.2015.7447023"
EP3203648A1,0,0,0,"QIANRUI LI ET AL.: ""Robust Regularized ZF in Decentralized Broadcast Channel with Correlated CSI Noise"", 53RD ANNUAL ALLERTON CONFERENCE ON COMMUNICATION, CONTROL AND COMPUTING, 2015"
EP3203648A1,0,0,0,"SHAPIRO-BARVINOK-PATAKI: ""On the Rank of Extreme Matrices in Semi-definite Programs and the Multiplicity of Optimal Eigenvalues"", MATHEMATICS OF OPERATIONS RESEARCH, vol. 23, no. 2, pages 339 - 358"
EP3203648B1,0,0,0,None
EP3205192A1,0,0,0,0
EP3205507A1,0,0,0,0
EP3205541A1,0,0,0,0
EP3205673A1,0,0,0,"O.B. WURZBURG: ""Modified Starches: Properties and Uses"", 1987, CRC PRESS INC."
EP3206008A1,0,0,0,0
EP3206082A1,0,0,0,"DRAGOMIR ANGUELOV ET AL: ""Google Street View: Capturing the World at Street Level"", COMPUTER, IEEE, US, vol. 43, no. 6, 1 June 2010 (2010-06-01), pages 32 - 38, XP011310882, ISSN: 0018-9162"
EP3206183A1,0,0,0,"BAKA ET AL.: ""3D+t/2D+t CTA-XA registration using population based motion estimates"", 2012, MICCAI-STENT, pages: 64 - 71"
EP3206183A1,0,0,0,"GUEZIEC ET AL.: ""Anatomy-Based Registration of CT-scan and Intraoperative X-ray Images for Guiding a Surgical Robot"", IEEE TRANSACTIONS ON MEDICAL IMAGING, vol. 17, no. 5, October 1998 (1998-10-01), XP002140303, DOI: doi:10.1109/42.736023"
EP3206183A1,0,0,0,"HAN: ""Contour matching using Epipolar Geometry"", IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE, vol. 22, no. 4, 2000, pages 358 - 370, XP000949718, DOI: doi:10.1109/34.845378"
EP3206300A1,0,0,0,0
EP3206938A1,0,0,0,0
EP3207817A1,0,0,0,0
EP3208217A1,0,0,0,0
EP3208225B1,0,0,0,None
EP3208249B1,0,0,0,None
EP3208288A1,0,0,0,"ANONYMOUS: ""Pitch (resin) - Wikipedia, the free encyclopedia"", 26 April 2016 (2016-04-26), XP055269365, Retrieved from the Internet <URL:https://en.wikipedia.org/wiki/Pitch_(resin)> [retrieved on 20160428]"
EP3208288A1,0,0,0,"EDEILTO ALMEIDA RIBEIRO ET AL: ""EVALUATION OF MOISTURE DAMAGE IN ASPHALT CONTAINING CASHEW NUT SHELL LIQUID (CNSL) MODIFIED BITUMEN"", 5TH EURASPHALT & EUROBITUME CONGRESS, 13-15TH JUNE 2012, ISTANBUL, 15 June 2015 (2015-06-15), pages 13 - 15, XP055269056, Retrieved from the Internet <URL:http://www.h-a-d.hr/pubfile.php?id=522> [retrieved on 20160427]"
EP3208288A1,0,0,0,"M. T. HARVEY ET AL: ""Cashew Nut Shell Liquid"", INDUSTRIAL AND ENGINEERING CHEMISTRY, vol. 32, no. 10, 1 October 1940 (1940-10-01), US, pages 1306 - 1310, XP055269049, ISSN: 0019-7866, DOI: 10.1021/ie50370a008"
EP3208288A1,0,0,0,"MOREIRA L F B ET AL: ""STABILIZATION OF ASPHALTENES BY PHENOLIC COMPOUNDS EXTRACTED FROM CASHEW-NUT SHELL LIQUID"", JOURNAL OF APPLIED POLYMER SCIENCE, JOHN WILEY & SONS, INC, US, vol. 73, no. 1, 1 January 1999 (1999-01-01), pages 29 - 34, XP009057289, ISSN: 0021-8995, DOI: 10.1002/(SICI)1097-4628(19990705)73:1<29::AID-APP3>3.0.CO;2-O"
EP3208288A1,0,0,0,"ROSY ANTONY ET AL: ""GPC studies on the cationic polymerization of cardanol initiated by borontrifluoridediethyletherate"", JOURNAL OF APPLIED POLYMER SCIENCE, 1 January 1990 (1990-01-01), pages 1765 - 1775, XP055269214, Retrieved from the Internet <URL:http://www.readcube.com/articles/10.1002/app.1990.070410733> [retrieved on 20160428], DOI: 10.1002/app.1990.070410733"
EP3208288A1,0,0,0,"SELMA ELAINE MAZZETTO ET AL: ""Óleo da castanha de caju: oportunidades e desafios no contexto do desenvolvimento e sustentabilidade industrial"", QUIMICA NOVA, vol. 32, no. 3, 1 January 2009 (2009-01-01), BR, pages 732 - 741, XP055269190, ISSN: 0100-4042, DOI: 10.1590/S0100-40422009000300017"
EP3208288B1,0,0,0,None
EP3208586A1,0,0,0,"KOENIG A ET AL: ""On-line Junction Temperature Measurement of CoolMOS Devices"", POWER ELECTRONICS AND DRIVE SYSTEMS, 2007. PEDS '07. 7TH INTERNATIONAL CONFERENCE ON, IEEE, PISCATAWAY, NJ, USA, 27 November 2007 (2007-11-27), pages 90 - 95, XP031242493, ISBN: 978-1-4244-0644-9"
EP3208685A1,0,0,0,0
EP3208685B1,0,0,0,None
EP3208748A2,0,0,0,None
EP3208748B1,0,0,0,None
EP3210464A1,0,0,0,0
EP3210963B1,0,0,0,None
EP3210979A1,0,0,0,"ANGEW. CHEM. INT. ED, vol. 55, 2016, pages 1368 - 1371"
EP3210979A1,0,0,0,"ANGEW. CHEM. INT. ED., vol. 55, 2016, pages 1368 - 1371"
EP3210979A1,0,0,0,"J. ORG. CHEM., vol. 49, no. 21, 1984, pages 4099 - 4101"
EP3210979A1,0,0,0,"J. ORG. CHEM., vol. 53, no. 6, 1988, pages 1199 - 1202"
EP3210979A1,0,0,0,"J. ORG. CHEM., vol. 73, no. 4, 2008, pages 1264 - 1269"
EP3210979A1,0,0,0,"POTTS K T ET AL: ""Furfural dimethylhydrazone: A versatile diene for arene cycloaromatization"", THE JOURNAL OF ORGANIC CHEMISTRY, AMERICAN CHEMICAL SOCIETY, US, vol. 49, no. 21, 1 January 1984 (1984-01-01), pages 4099 - 4101, XP002466145, ISSN: 0022-3263, DOI: 10.1021/JO00195A058"
EP3210979A1,0,0,0,"SALLY HIGSON ET AL: ""Chemical cascades in water for the synthesis of functionalized aromatics from furfurals"", GREEN CHEMISTRY, vol. 18, no. 7, 1 January 2016 (2016-01-01), GB, pages 1855 - 1858, XP055294820, ISSN: 1463-9262, DOI: 10.1039/C5GC02935J"
EP3211122A1,0,0,0,"LIU H ET AL: ""Effects of laser nanocrystallisation on the wear behaviour of electroless Ni-W-P"", SURFACE AND COATINGS TECHNOLOGY, ELSEVIER BV, AMSTERDAM, NL, vol. 219, 11 January 2013 (2013-01-11), pages 31 - 41, XP028997761, ISSN: 0257-8972, DOI: 10.1016/J.SURFCOAT.2012.12.048"
EP3211122A1,0,0,0,"MAHADIK ET AL.: ""High performance single layer nano-porous antireflection coatings on glass by sol-gel process for solar energy applications"", SOLAR ENERGY MATERIALS SOLAR CELLS, vol. 140, 2015, pages 61 - 68, XP029210779, DOI: doi:10.1016/j.solmat.2015.03.023"
EP3211444B1,0,0,0,None
EP3211445B1,0,0,0,None
EP3211853B1,0,0,0,None
EP3213638A1,0,0,0,"HANS-PETER BACHMANN: ""Cheese analogues: a review"", INTERNATIONAL DAIRY JOURNAL, vol. 11, no. 4-7, 1 July 2001 (2001-07-01), GB, pages 505 - 515, XP055283041, ISSN: 0958-6946, DOI: 10.1016/S0958-6946(01)00073-5"
EP3213638A1,0,0,0,"POTS A.M.; GRUPPEN H.; DIEPENBEEK R. VAN; LEEM J.J. VAN DER; BOEKEL M.A.J.S. VAN; WIJNGAARD G.; VORAGEN A.G.J., J. SCI. FOOD. AGRIC., vol. 79, 1999, pages 1557 1564"
EP3214356A1,0,0,0,0
EP3214528A1,0,0,0,0
EP3214528B1,0,0,0,0
EP3214659A1,0,0,0,0
EP3216464A1,0,0,0,"BIOMATERIALS, vol. 31, no. 27, September 2010 (2010-09-01), pages 7070 - 7"
EP3216464A1,0,0,0,"CURR DRUG DELIV., vol. 1, no. 4, October 2004 (2004-10-01), pages 321 - 33"
EP3216464A1,0,0,0,"EUR J RADIOL., vol. 27, no. 2, May 1998 (1998-05-01), pages 157 - 60"
EP3216464A1,0,0,0,"HENCE: ""perfluorocarbon nanoparticles"", INVEST RADIOL., vol. 41, no. 3, March 2006 (2006-03-01), pages 305 - 12"
EP3216464A1,0,0,0,"IEEE TRANS ULTRASON FERROELECTR FREQ CONTROL., vol. 61, no. 1, January 2014 (2014-01-01), pages 5 - 15"
EP3216464A1,0,0,0,"JOURNAL OF CONTROLLED RELEASE, vol. 82, 2002, pages 105 - 114"
EP3216464A1,0,0,0,"KIESSLING ET AL., THERANOSTICS, vol. 1, 2011, pages 127 - 134"
EP3216464A1,0,0,0,"KOSHKINA, OLGA ET AL: ""Perfluorocarbon-loaded polymeric nanoparticles for cell tacking using multimodal in vivo imaging"", ABSTRACTS OF PAPERS, 251ST ACS NATIONAL MEETING & EXPOSITION, SAN DIEGO, CA, UNITED STATES, MARCH 13-17, 2016 , COLL-39 PUBLISHER: AMERICAN CHEMICAL SOCIETY, WASHINGTON, D. C. CODEN: 69TZA3, 2016, XP002761621"
EP3216464A1,0,0,0,"PHARM RES, vol. 21, 2004, pages 354 - 364"
EP3216464A1,0,0,0,"RADIOLOGY, vol. 268, no. 2, August 2013 (2013-08-01), pages 470 - 80"
EP3216464A1,0,0,0,"SRINIVAS M ET AL: ""Customizable, multi-functional fluorocarbon nanoparticles for quantitative in vivo imaging using <19>F MRI and optical imaging"", BIOMATERIALS, ELSEVIER SCIENCE PUBLISHERS BV., BARKING, GB, vol. 31, no. 27, 1 September 2010 (2010-09-01), pages 7070 - 7077, XP027124639, ISSN: 0142-9612, [retrieved on 20100620]"
EP3216773A1,0,0,0,0
EP3217094B1,0,0,0,None
EP3217640A1,0,0,0,0
EP3217640B1,0,0,0,None
EP3218959A1,0,0,0,0
EP3218959B1,0,0,0,None
EP3220118A1,0,0,0,"B. ESSER ET AL.: ""Wireless Inductive Robotic Inspection of Structures"", PROCEEDINGS OF THE IASTED INTERNATIONAL CONFERENCE, ROBOTICS AND APPLICATIONS 2000, 14 August 2000 (2000-08-14)"
EP3220418B1,0,0,0,None
EP3220789A1,0,0,0,0
EP3222182A1,0,0,0,0
EP3222408A1,0,0,0,0
EP3222798A1,0,0,0,0
EP3223211A1,0,0,0,0
EP3226304A1,0,0,0,0
EP3226502A1,0,0,0,0
EP3227562A1,0,0,0,0
EP3228240A1,0,0,0,"BHUSHAN: ""Surface Potential Studies of Human Hair Using Kelvin Probe Microscopy"", BIOPHYSICS OF HUMAN HAIR: STRUCTURAL, NANOMECHANICAL, AND NANOTRIBOLOGICAL STUDIES, 2010, pages 153 - 169"
EP3228240A1,0,0,0,"NAGATA H: ""Hair moisture meter HC-100"", SHAPU GIHO / SHARP TECHNICAL JOURNAL, SHARP CO., NARA-KEN, JP, no. 33, 1 January 1985 (1985-01-01), pages 151 - 152, XP008023393, ISSN: 0285-0362"
EP3228454A1,0,0,0,0
EP3228608B1,0,0,0,None
EP3228609A1,0,0,0,0
EP3229357A1,0,0,0,0
EP3229357B1,0,0,0,None
EP3229371A1,0,0,0,"YI-GYEONG KIM: ""A Hybrid Audio [Delta][Sigma] Modulator with dB-Linear Gain Control Function"", ETRI JOURNAL, vol. 33, no. 6, 1 December 2011 (2011-12-01), KR, pages 897 - 903, XP055338408, ISSN: 1225-6463, DOI: 10.4218/etrij.11.0111.0293"
EP3231667A1,0,0,0,0
EP3232244A1,0,0,0,"BERNAL ARANGO: ""Underpinning hybridization intuition for complex antennas by magnetoelectric quadrupolar polarizability retrieval"", ACS PHOTONICS, vol. 1, no. 5, 2014, pages 444 - 453"
EP3232244A1,0,0,0,"F. BERNAL ARANGO; A. KWADRIN; F. A. KOENDERINK: ""Plasmonic Antennas Hybridized with Dielectric Waveguides"", ACS NANO, vol. 6, no. 11, December 2012 (2012-12-01)"
EP3232244A1,0,0,0,"FELIPE BERNAL ARANGO ET AL.: ""Plasmonic Antennas Hybridized with Dielectric Waveguides"", ACS-NANO, 2012"
EP3232244A1,0,0,0,"FELIPE BERNAL ARANGO ET AL: ""Plasmonic Antennas Hybridized with Dielectric Waveguides"", ACS NANO, vol. 6, no. 11, 27 November 2012 (2012-11-27), US, pages 10156 - 10167, XP055308130, ISSN: 1936-0851, DOI: 10.1021/nn303907r"
EP3232244A1,0,0,0,"FELIPE BERNAL ARANGO: ""The effect of both individual antennas and multi-element antennas is studied"", ACS PHOTONICS, vol. 1, no. 5, 2014, pages 444 - 453"
EP3232244A1,0,0,0,"G. ZHENG; R. HORSTMEYER; C. YANG: ""Wide-field, high-resolution Fourier ptychographic microscopy"", NATURE PHOTONICS, vol. 7, July 2013 (2013-07-01)"
EP3232244A1,0,0,0,"IVAN S. MAKSYMOV ET AL: ""Optical Yagi-Uda nanoantennas"", NANOPHOTONICS, vol. 1, no. 1, 1 January 2012 (2012-01-01), XP055220503, ISSN: 2192-8606, DOI: 10.1515/nanoph-2012-0005"
EP3232244A1,0,0,0,"IVANA SERSIC ET AL: ""Fourier microscopy of single plasmonic scatterers"", ARXIV.ORG, CORNELL UNIVERSITY LIBRARY, 201 OLIN LIBRARY CORNELL UNIVERSITY ITHACA, NY 14853, 16 May 2011 (2011-05-16), XP080502751, DOI: 10.1088/1367-2630/13/8/083019"
EP3232244A1,0,0,0,"N. ROTENBERG; L. KUIPERS: ""Mapping Nanoscale Light Fields"", NATUREPHOTONICS, December 2014 (2014-12-01)"
EP3232244A1,0,0,0,"PAOLO BIAGIONI ET AL: ""Nanoantennas for visible and infrared radiation"", ARXIV.ORG, CORNELL UNIVERSITY LIBRARY, 201 OLIN LIBRARY CORNELL UNIVERSITY ITHACA, NY 14853, 8 March 2011 (2011-03-08), XP080542951, DOI: 10.1088/0034-4885/75/2/024402"
EP3232244A1,0,0,0,"SILVESTRI F ET AL: ""Optical antennas for far and near field metrology"", 2016 10TH EUROPEAN CONFERENCE ON ANTENNAS AND PROPAGATION (EUCAP), EUROPEAN ASSOCIATION OF ANTENNAS AND PROPAGATION, 10 April 2016 (2016-04-10), pages 1 - 4, XP032906072, DOI: 10.1109/EUCAP.2016.7481116"
EP3232369A1,0,0,0,"GOVAN M ET AL: ""An Efficient Algorithm for the Implementation of Fingerprint Authentication on Smartcards -- Track 589-046k"", PROCEEDINGS OF THE IASTED INTERNATIONAL CONFERENCE ONCOMMUNICATION, NETWORK AND INFORMATION SECURITY, IASTED, US, 26 September 2007 (2007-09-26), pages 58 - 63, XP008089570"
EP3232369A1,0,0,0,"JAMES REISMAN ET AL: ""Secure Fingerprint Matching with External Registration"", 28 June 2005, AUDIO- AND VIDEO-BASED BIOMETRIC PERSON AUTHENTICATION; [LECTURE NOTES IN COMPUTER SCIENCE;;LNCS], SPRINGER-VERLAG, BERLIN/HEIDELBERG, PAGE(S) 720 - 729, ISBN: 978-3-540-27887-0, XP019013332"
EP3232369A1,0,0,0,"ROLI BANSAL; PRITI SEHGAL; PUNAM BEDI: ""Minutiae Extraction from Fingerprint Images - a Review"", IJCSI INTERNATIONAL JOURNAL OF COMPUTER SCIENCE, vol. 8, no. 3, September 2011 (2011-09-01), XP002762272"
EP3232369A1,0,0,0,"SC 37 VIA SC 29 SECRETARIAT: ""ISO/IEC CD 19794-2: Information technology -- Biometric data interchange formats -- Part 2: Finger minutiae data [SC 29 N 5637]"", 67. MPEG MEETING; 08-12-2003 - 12-12-2003; WAIKOLOA; (MOTION PICTUREEXPERT GROUP OR ISO/IEC JTC1/SC29/WG11),, no. M10270, 8 December 2003 (2003-12-08), XP030039125, ISSN: 0000-0260"
EP3232369A1,0,0,0,"TAOUFIK CHOUTA ET AL: ""A Small and High-Performance Coprocessor for Fingerprint Match-on-Card"", DIGITAL SYSTEM DESIGN (DSD), 2012 15TH EUROMICRO CONFERENCE ON, IEEE, 5 September 2012 (2012-09-05), pages 915 - 922, XP032293826, ISBN: 978-1-4673-2498-4, DOI: 10.1109/DSD.2012.14"
EP3232369A1,0,0,0,"Y.S. MOON ET AL: ""Collaborative fingerprint authentication by smart card and a trusted host"", 2000 CANADIAN CONFERENCE ON ELECTRICAL AND COMPUTER ENGINEERING. CONFERENCE PROCEEDINGS. NAVIGATING TO A NEW ERA (CAT. NO.00TH8492), vol. 1, 1 January 2000 (2000-01-01), pages 108 - 112, XP055127395, ISBN: 978-0-78-035957-4, DOI: 10.1109/CCECE.2000.849680"
EP3232374B1,0,0,0,None
EP3232551A1,0,0,0,0
EP3232553A1,0,0,0,0
EP3232571A1,0,0,0,"JIM LESURF: ""Differential Amplifiers and Current Sources"", 18 May 2000 (2000-05-18), St Andrews, Fife KY16 9SS, Scotland, pages 1 - 5, XP055308793, Retrieved from the Internet <URL:https://www.st-andrews.ac.uk/~www_pa/Scots_Guide/audio/part1/page3.html> [retrieved on 20161007]"
EP3235236A1,0,0,0,0
EP3235236B1,0,0,0,None
EP3235848A1,0,0,0,"GREEN CHEM., vol. 16, 2014, pages 1957 - 1966"
EP3235848A1,0,0,0,"HU, YU-LIN; LI, DE-JIANG; LI, DONG-SHENG, RSC ADVANCES, vol. 5, no. # 32, 2015, pages 24936 - 24943"
EP3235848A1,0,0,0,"KNOOP, J. POLYM. SCI., PART A: POLYM. CHEM., vol. 51, 2013, pages 4191 - 4199"
EP3235848A1,0,0,0,"MANNAM, SREEDEVI, SEKAR TETRAHEDRON LETTERS, vol. 49, no. # 6, 2008, pages 1083 - 1086"
EP3235848A1,0,0,0,"R. ANDRISANO; A. S. ANGELONI, ANN. CHIM., vol. 53, 1963, pages 1658 - 1664"
EP3235848A1,0,0,0,"RSC ADV., vol. 3, 2013, pages 15678 - 15686"
EP3235848A1,0,0,0,"S. THIYAGARAJAN; A. PUKIN; J. VAN HAVEREN; M. LUTZ; D. S. VAN ES, RSC ADV., vol. 3, 2013, pages 15678 - 15686"
EP3235848A1,0,0,0,"THIYAGARAJAN ET AL., GREEN CHEM., 2014"
EP3235848A1,0,0,0,"THIYAGARAJAN, S., CONCURRENT FORMATION OF FURAN-2,5- AND FURAN-2,4-DICARBOXYLIC ACID: UNEXPECTED ASPECTS OF THE HENKEL REACTION"
EP3235848A1,0,0,0,"THIYAGARAJAN, S.: ""Concurrent formation of furan-2,5- and furan-2,4-dicarboxylic acid: unexpected aspects of the Henkel reaction"", RSC ADV., vol. 3, 2013, pages 15678 - 15686, XP007923218, DOI: doi:10.1039/c3ra42457j"
EP3236585A1,0,0,0,"DAVID C YATES ET AL: ""An Ultra Low Power Low Noise Chopper Amplifier for Wireless BEG"", CIRCUITS AND SYSTEMS, 2006. MWSCAS '06. 49TH IEEE INTERNATIONAL MIDWES T SYMPOSIUM ON, IEEE, PI, 1 August 2006 (2006-08-01), pages 449 - 452, XP031113637, ISBN: 978-1-4244-0172-7"
EP3236585A1,0,0,0,"WANG ZIQIANG ET AL: ""A chopper current feedback instrument amplifier with bandpass amplification stage"", ANALOG INTEGRATED CIRCUITS AND SIGNAL PROCESSING, SPRINGER NEW YORK LLC, US, vol. 81, no. 3, 2 October 2014 (2014-10-02), pages 763 - 775, XP035382919, ISSN: 0925-1030, [retrieved on 20141002], DOI: 10.1007/S10470-014-0415-9"
EP3239452B1,0,0,0,None
EP3240660A1,0,0,0,0
EP3240660B1,0,0,0,0
EP3242295A1,0,0,0,0
EP3242295B1,0,0,0,"BREITHAUPT C ET AL: ""Cepstral Smoothing of Spectral Filter Gains for Speech Enhancement Without Musical Noise"", IEEE SIGNAL PROCESSING LETTERS, IEEE SERVICE CENTER, PISCATAWAY, NJ, US, vol. 14, no. 12, 1 December 2007 (2007-12-01), pages 1036 - 1039, XP011194896, ISSN: 1070-9908, DOI: 10.1109/LSP.2007.906208"
EP3242295B1,0,0,0,"COLIN BREITHAUPT ET AL: ""A novel a priori SNR estimation approach based on selective cepstro-temporal smoothing"", ACOUSTICS, SPEECH AND SIGNAL PROCESSING, 2008. ICASSP 2008. IEEE INTERNATIONAL CONFERENCE ON, IEEE, PISCATAWAY, NJ, USA, 31 March 2008 (2008-03-31), pages 4897 - 4900, XP031251697, ISBN: 978-1-4244-1483-3"
EP3242549A2,0,0,0,0
EP3242580A1,0,0,0,0
EP3242598A1,0,0,0,0
EP3242614A2,0,0,0,0
EP3242882A1,0,0,0,0
EP3242892A1,0,0,0,0
EP3242892B1,0,0,0,None
EP3242904B1,0,0,0,0
EP3242908A1,0,0,0,0
EP3242914A1,0,0,0,0
