publication_number,patent_citation,publication_date,assignee,title
EP2968094A1,0,0,0,0
EP2968094B1,0,0,0,None
EP2968511B1,0,0,0,None
EP2968579B1,0,0,0,None
EP2968584A1,0,0,0,"BLACKBURN WILLIAM H ET AL: ""Size-controlled synthesis of monodisperse core/shell nanogels"", COLLOID & POLYMER SCIENCE, vol. 286, no. 5, 2008, pages 563 - 569, XP002690422, ISSN: 0303-402X, [retrieved on 20071205], DOI: 10.1007/S00396-007-1805-7"
EP2968820B1,0,0,0,None
EP2968965A2,0,0,0,0
EP2969025A1,0,0,0,"2017, Retrieved from the Internet <URL:"" (http://www.dow.com/assets/attachments/business/pcare/sunspheres/sunspheres_pgl/tds/sunspheres_pgl.pdf> [retrieved on 20170413]"
EP2969025A1,0,0,0,See also references of WO2014139901A1
EP2969026B1,0,0,0,None
EP2969131B1,0,0,0,None
EP2969174A2,0,0,0,0
EP2969253A1,0,0,0,0
EP2969547A1,0,0,0,See references of WO2014160498A1
EP2969592B1,0,0,0,0
EP2969605B1,0,0,0,None
EP2970066B1,0,0,0,0
EP2970083B1,0,0,0,0
EP2970548A1,0,0,0,0
EP2970548B1,0,0,0,"""Silane Coupling Agents"", SHINETSU MARKETING DOCUMENT, July 2012 (2012-07-01), pages 1 - 24, XP055339866"
EP2970548B1,0,0,0,"FILIPPI, S. ET AL.: ""Organoclay Nanocomposites from Ethylene-Acrylic Acid Copolymers"", MACROMOL. MATER. ENG., vol. 291, 2006, pages 1208 - 1225, XP055523636"
EP2970548B1,0,0,0,"SANTAMARIA, P. ET AL.: ""Structure and properties of polyethylene ionomer based nanocomposites"", J. APPL. POLYM. SCI., vol. 116, 2010, pages 2374 - 2383, XP055523608"
EP2970548B1,0,0,0,"SHAH, RHUTESH K. ET AL.: ""Nanocomposites from poly(ethylene-co-methacrylic acid) ionomers: effect of surfactant structure on morphology and properties"", POLYMER, vol. 46, no. 8, 2005, pages 2646 - 2662, XP004780991"
EP2970549A1,0,0,0,See references of WO2014139902A1
EP2970564B1,0,0,0,0
EP2970575B1,0,0,0,0
EP2970576A1,0,0,0,0
EP2970577B1,0,0,0,None
EP2970578A1,0,0,0,None
EP2970578A1,0,0,0,See also references of WO2014144304A1
EP2970579A1,0,0,0,0
EP2970580A1,0,0,0,See references of WO2014160340A1
EP2970599A1,0,0,0,See references of WO2014151500A1
EP2970608A1,0,0,0,0
EP2970638A1,0,0,0,0
EP2970648A1,0,0,0,None
EP2970648A1,0,0,0,See also references of WO2014152237A1
EP2970648B1,0,0,0,None
EP2970649A1,0,0,0,See references of WO2014152223A1
EP2970649B1,0,0,0,None
EP2970654A1,0,0,0,0
EP2970655A1,0,0,0,0
EP2970655B1,0,0,0,0
EP2970657A1,0,0,0,0
EP2970670A1,0,0,0,0
EP2970670B1,0,0,0,0
EP2970682B1,0,0,0,"ANONYMOUS: ""Shin-Etsu Silicone Silane Coupling Agents"", 1 July 2012, article SHINETSU, pages: 1 - 24, XP055810255"
EP2970682B1,0,0,0,"MOMENTIVE PERFORMANCE MATERIALS: ""Silquest Silanes Selector and Handling Guide"", 31 December 2011 (2011-12-31), pages 8, XP055690841, Retrieved from the Internet <URL:https://www.brenntag.com/media/documents/bsi/product_data_sheets/material_science/momentive_silanes/silquest_silanes_selector_handling_guide.pdf> [retrieved on 20200430]"
EP2970682B1,0,0,0,None
EP2970705A1,0,0,0,None
EP2970705A1,0,0,0,See also references of WO2014139971A1
EP2970707B1,0,0,0,0
EP2970744A1,0,0,0,0
EP2971209B1,0,0,0,None
EP2971325A1,0,0,0,0
EP2971325B1,0,0,0,0
EP2971335A1,0,0,0,See references of WO2014159877A1
EP2971336A1,0,0,0,See references of WO2014159887A1
EP2971461A2,0,0,0,See also references of WO2014150524A2
EP2971837A1,0,0,0,None
EP2971837A1,0,0,0,See also references of WO2014139739A1
EP2972005B1,0,0,0,0
EP2972438B8,0,0,0,0
EP2972446A1,0,0,0,None
EP2972446A1,0,0,0,See also references of WO2014141003A1
EP2972449B1,0,0,0,None
EP2972513B1,0,0,0,None
EP2972652A2,0,0,0,0
EP2972652B1,0,0,0,None
EP2973391A2,0,0,0,See references of WO2014141163A2
EP2973394B1,0,0,0,0
EP2973430A1,0,0,0,0
EP2973551B1,0,0,0,0
EP2973552A1,0,0,0,See references of WO2014143582A1
EP2973619A1,0,0,0,See references of WO2014141000A1
EP2973755A1,0,0,0,See references of WO2014141028A1
EP2973759B1,0,0,0,None
EP2973803A1,0,0,0,None
EP2973803A1,0,0,0,See also references of WO2014142666A1
EP2973969B1,0,0,0,None
EP2974305A2,0,0,0,None
EP2974305A2,0,0,0,See also references of WO2014140972A2
EP2974307A1,0,0,0,See also references of WO2014141019A1
EP2974308B1,0,0,0,None
EP2974542A1,0,0,0,See references of WO2014144349A1
EP2975099A1,0,0,0,"THOMAS BAUER ET AL: ""Overview of molten salt storage systems and material development for solar thermal power plants"", WORLD RENEWABLE ENERGY FORUM, WREF 2012, 17 May 2012 (2012-05-17), Denver, pages 1 - 8, XP055050134"
EP2975433A1,0,0,0,0
EP2975700A1,0,0,0,0
EP2975700B1,0,0,0,None
EP2975926B1,0,0,0,None
EP2975929A1,0,0,0,0
EP2975944A2,0,0,0,0
EP2975944B1,0,0,0,None
EP2975949A1,0,0,0,See references of WO2014147068A1
EP2975961B1,0,0,0,None
EP2975977A1,0,0,0,See references of WO2014146952A1
EP2976000A1,0,0,0,See also references of WO2014147519A1
EP2976017A1,0,0,0,0
EP2976017B1,0,0,0,None
EP2976025A1,0,0,0,See references of WO2014148898A1
EP2976034A1,0,0,0,0
EP2976120A1,0,0,0,See references of WO2014147550A1
EP2976123A1,0,0,0,See references of WO2014147514A1
EP2976129A1,0,0,0,See references of WO2014147511A1
EP2976191A1,0,0,0,0
EP2976214A1,0,0,0,See references of WO2014146931A1
EP2976253B1,0,0,0,None
EP2976255B1,0,0,0,0
EP2976267A1,0,0,0,0
EP2976267B1,0,0,0,0
EP2976445A1,0,0,0,None
EP2976445A1,0,0,0,See also references of WO2014148904A1
EP2976475A1,0,0,0,See references of WO2014148896A1
EP2976475B1,0,0,0,0
EP2976492A1,0,0,0,See also references of WO2014153488A1
EP2976496B1,0,0,0,None
EP2976567A2,0,0,0,0
EP2976567B1,0,0,0,0
EP2976588A1,0,0,0,See references of WO2014148894A1
EP2976588B1,0,0,0,None
EP2976666A1,0,0,0,See references of WO2014148902A1
EP2976673A1,0,0,0,See references of WO2014147100A1
EP2976673B1,0,0,0,0
EP2976729A1,0,0,0,None
EP2976729A1,0,0,0,See also references of WO2014147507A1
EP2976737A1,0,0,0,See references of WO2014147542A1
EP2976737B1,0,0,0,None
EP2976746B1,0,0,0,"ADAM S. WANG ET AL: ""Synthetic CT: Simulating low dose single and dual energy protocols from a dual energy scan"", MEDICAL PHYSICS, vol. 38, no. 10, 1 January 2011 (2011-01-01), pages 5551, XP055024463, ISSN: 0094-2405, DOI: 10.1118/1.3633895"
EP2976762A1,0,0,0,See references of WO2014146812A1
EP2976788A1,0,0,0,0
EP2976825B1,0,0,0,None
EP2976860A1,0,0,0,See references of WO2014147197A1
EP2976898B1,0,0,0,None
EP2977113A1,0,0,0,"B.T. KHURI-YAKUB, J. MICROMECH. MICROENG., vol. 21, 2011, pages 054004"
EP2977113A1,0,0,0,"J. LACONTE; D. FRANDRE; J.-P RASKIN: ""Thin dielectric films stress extraction"", 2006, SPRINGER, article ""Micromachined Thin-Film Sensors for SOI-CMOS Co-Integration"""
EP2978158A1,0,0,0,0
EP2978310A1,0,0,0,0
EP2978398A1,0,0,0,See references of WO2014158023A1
EP2978413A1,0,0,0,See also references of WO2014154677A1
EP2978443A1,0,0,0,0
EP2978484B1,0,0,0,0
EP2978490A1,0,0,0,See references of WO2014155367A1
EP2978535B1,0,0,0,"DANG MANH NGUYEN: ""Isogeometric analysis and shape optimization in electromagnetism"", 28 February 2012 (2012-02-28), XP055309775, Retrieved from the Internet <URL:http://orbit.dtu.dk/files/6632252/prod11329314112086.Nguyen_Dang_Manh_PhD_thesis_MAT[1].pdf> [retrieved on 20161012]"
EP2978610A1,0,0,0,See references of WO2014158019A1
EP2978704B1,0,0,0,None
EP2978743A1,0,0,0,0
EP2978803B1,0,0,0,0
EP2978811A1,0,0,0,See references of WO2014154577A1
EP2978829A1,0,0,0,0
EP2978829B1,0,0,0,None
EP2978931A1,0,0,0,0
EP2978932A1,0,0,0,0
EP2978968B1,0,0,0,None
EP2979022A1,0,0,0,See also references of WO2014154722A1
EP2979023B1,0,0,0,None
EP2979024A1,0,0,0,0
EP2979025A1,0,0,0,See references of WO2014155298A1
EP2979026A1,0,0,0,0
EP2979056B1,0,0,0,None
EP2979103A1,0,0,0,None
EP2979103A1,0,0,0,See also references of WO2014155234A1
EP2979107A1,0,0,0,See references of WO2014155246A1
EP2979135A2,0,0,0,See references of WO2014154428A3
EP2979135B1,0,0,0,0
EP2979137B1,0,0,0,None
EP2979161A1,0,0,0,See references of WO2014155238A1
EP2979161B1,0,0,0,0
EP2979199A1,0,0,0,0
EP2979209A1,0,0,0,"ANONYMOUS: ""Database index - Wikipedia"", 4 September 2012 (2012-09-04), XP055403176, Retrieved from the Internet <URL:https://en.wikipedia.org/w/index.php?title=Database_index&oldid=510742315> [retrieved on 20170901]"
EP2979209A1,0,0,0,See also references of WO2014155236A1
EP2979245A2,0,0,0,"FAISAL BEG M ET AL: ""Computing Large Deformation Metric Mappings via Geodesic Flows of Diffeomorphisms"", INTERNATIONAL JOURNAL OF COMPUTER VISION, KLUWER ACADEMIC PUBLISHERS, BO, vol. 61, no. 2, 1 February 2005 (2005-02-01), pages 139 - 157, XP019216431, ISSN: 1573-1405, DOI: 10.1023/B:VISI.0000043755.93987.AA"
EP2979245A2,0,0,0,See also references of WO2014155346A2
EP2979310A1,0,0,0,See references of WO2014155250A1
EP2979310B1,0,0,0,0
EP2979313A1,0,0,0,None
EP2979313A1,0,0,0,See also references of WO2014158018A1
EP2979353A2,0,0,0,See references of WO2014155260A2
EP2979419A1,0,0,0,See also references of WO2014154535A1
EP2979952A1,0,0,0,"PRIEBE O ET AL: ""Automatic Train Operation LZB 700 - Eine leistungsfähige Steuerung für den Nahverkehr mit Fuzzy Control"", ETR EISENBAHNTECHNISCHE RUNDSCHAU, HESTRA-VERLAG. DARMSTADT, DE, vol. 43, no. 1-2, 1 January 1994 (1994-01-01), pages 63 - 70, XP001539826, ISSN: 0013-2845"
EP2979991A1,0,0,0,"""BG T 033: 2009, BGI 5127"", 2009, article ""Preventing ignition hazards due to electrostatic charges"", pages: 2153"
EP2979991A1,0,0,0,"""Electrostatic hazards - Guidance and IEC 60079-32-2 CD:2012, Part 32-2: Electrostatics hazards - Tests (based of Cenelec TR"", CODE OFPRACTICE FOR THE AVOIDANCE OF HAZARDS DUE TO STATIC ELECTRICITY, 2003, pages 50404"
EP2979991A1,0,0,0,"SHIH, A.J.; HUANG, Z., J MANUFSCI E-T ASME, vol. 128, 2006, pages 95 1"
EP2980027A1,0,0,0,0
EP2980512A1,0,0,0,0
EP2980759A1,0,0,0,"""FLEX Transponder & FLEX Manager User Manual"", 23 May 2012 (2012-05-23), http://www.mylaps.com/data/sitemanagement/media/2012_05 FLEX Manager.pdf, XP055159892, Retrieved from the Internet <URL:https://web.archive.org/web/20131228065931/http://www.mylaps.com/en/manuals> [retrieved on 20141223]"
EP2980845B1,0,0,0,None
EP2981173B1,0,0,0,0
EP2981197A1,0,0,0,None
EP2981197A1,0,0,0,See also references of WO2014163497A1
EP2981207B1,0,0,0,None
EP2981210A1,0,0,0,None
EP2981210A1,0,0,0,See also references of WO2014170144A1
EP2981240A1,0,0,0,See references of WO2014161797A1
EP2981240B1,0,0,0,None
EP2981242B1,0,0,0,None
EP2981396A1,0,0,0,See references of WO2014161726A1
EP2981483A2,0,0,0,0
EP2981515A1,0,0,0,0
EP2981516A1,0,0,0,See references of WO2014161859A1
EP2981528B1,0,0,0,None
EP2981573B1,0,0,0,None
EP2981958A2,0,0,0,See references of WO2014161991A2
EP2981961B1,0,0,0,0
EP2981963A1,0,0,0,See references of WO2014165543A1
EP2981978B1,0,0,0,0
EP2982061A1,0,0,0,See references of WO2014161912A1
EP2982061B1,0,0,0,0
EP2982141B1,0,0,0,"NIKOLAUS RETTELBACH: ""Proposed update to the family of AAC LC based profiles"", 101. MPEG MEETING; 16-7-2012 - 20-7-2012; STOCKHOLM; (MOTION PICTURE EXPERT GROUP OR ISO/IEC JTC1/SC29/WG11),, no. m25942, 11 July 2012 (2012-07-11), XP030054277"
EP2982220A1,0,0,0,See references of WO2014162245A1
EP2982221B1,0,0,0,None
EP2982300B1,0,0,0,None
EP2983146A1,0,0,0,"HAYES T L ET AL: ""Estimation of rest-activity patterns using motion sensors"", 2010 ANNUAL INTERNATIONAL CONFERENCE OF THE IEEE ENGINEERING IN MEDICINE AND BIOLOGY SOCIETY : (EMBC 2010) ; BUENOS AIRES, ARGENTINA, 31 AUGUST - 4 SEPTEMBER 2010, IEEE, PISCATAWAY, NJ, USA, 31 August 2010 (2010-08-31) - 4 September 2010 (2010-09-04), pages 2147 - 2150, XP032109665, ISBN: 978-1-4244-4123-5, DOI: 10.1109/IEMBS.2010.5628022"
EP2983146B1,0,0,0,None
EP2983294B1,0,0,0,0
EP2983373B1,0,0,0,None
EP2983454A1,0,0,0,"M. ABID ET AL.: ""Mixed Cartesian Feedback for Zero-IF WCDMA Transmitter"", IEEE, 2011"
EP2983485A1,0,0,0,0
EP2983489A1,0,0,0,0
EP2983490A1,0,0,0,None
EP2983490A1,0,0,0,See also references of WO2014140268A1
EP2983782B1,0,0,0,None
EP2984159A1,0,0,0,See references of WO2014167069A1
EP2984161A1,0,0,0,See references of WO2014166686A1
EP2984162A1,0,0,0,0
EP2984162B1,0,0,0,"COX G B ET AL: ""The function of ubiquinone in Escherichia coli"", BIOCHEMICAL JOURNAL, PORTLAND PRESS LTD, GB, vol. 117, no. 3, 1 April 1970 (1970-04-01), pages 551 - 562, XP009109234, ISSN: 0264-6021"
EP2984162B1,0,0,0,"HYONGI CHON ET AL: ""Gene Cloning and Biochemical Characterizations of Thermostable Ribonuclease HIII from Bacillus stearothermophilus"", BIOSCIENCE BIOTECHNOLOGY BIOCHEMISTRY., vol. 68, no. 10, 22 January 2004 (2004-01-22), TOKYO, JAPAN, pages 2138 - 2147, XP055380486, ISSN: 0916-8451, DOI: 10.1271/bbb.68.2138"
EP2984198A1,0,0,0,See also references of WO2014166630A1
EP2984246B1,0,0,0,0
EP2984379B1,0,0,0,None
EP2984524A1,0,0,0,See references of WO2014166704A1
EP2984615A1,0,0,0,None
EP2984615A1,0,0,0,See also references of WO2014167502A1
EP2984630A1,0,0,0,See also references of WO2014167450A1
EP2984631A1,0,0,0,See references of WO2014167522A1
EP2984631B1,0,0,0,None
EP2984686A1,0,0,0,See references of WO2014167458A1
EP2984813A1,0,0,0,See references of WO2014166862A1
EP2984847B1,0,0,0,"Y-K WANG ET AL: ""AHG9: VPS and SPS designs in HEVC 3DV and scalable extensions"", 104. MPEG MEETING; 22-4-2013 - 26-4-2013; INCHEON; (MOTION PICTURE EXPERT GROUP OR ISO/IEC JTC1/SC29/WG11),, no. m28725, 24 April 2013 (2013-04-24), XP030057258"
EP2985077A1,0,0,0,"BRAZ. CHEM. SOC., vol. 9, no. 1, 1998, pages 1 - 11"
EP2985077A1,0,0,0,"E.F. OBERT, INTERNAL COMBUSTION ENGINES AND AIR POLLUTION, 1973"
EP2985077A1,0,0,0,"JIRO TSUJI ET AL: ""Metathesis reactions of unsaturated esters catalyzed by homogenous tungsten complexes. Syntheses of civetone and macrolides"", JOURNAL OF ORGANOMETALLIC CHEMISTRY, vol. 218, no. 1, 1 September 1981 (1981-09-01), pages 69 - 80, XP055166339, ISSN: 0022-328X, DOI: 10.1016/S0022-328X(00)80988-2"
EP2985077A1,0,0,0,"JIRO TSUJI; SHOHEI HASHIGUCHI, ORGANOMETALLICS, vol. 218, no. 1, 22 September 1981 (1981-09-22), pages 69 - 80"
EP2985077A1,0,0,0,"M.D. GIROLAMO; L. TAGLIABUE: ""MTBE and alkylate co-production: fundamentals and operating experience"", CATALYSIS TODAY, vol. 52, 1999, pages 307 - 319"
EP2985077A1,0,0,0,"MARIO MARCHIONNA; MARCO DI GIROLAMO; RENATA PATRINI: ""Light olefins dimerization to high quality gasoline components"", CATALYSIS TODAY, vol. 65, no. 2-4, 20 February 2001 (2001-02-20), pages 397 - 403, XP027361281"
EP2985077A1,0,0,0,"R. LIDE: ""CRC Handbook of Chemistry and Physics"", 1995, CRC P SS, INC."
EP2985077A1,0,0,0,"WOLFGANG A HERRMANN ET AL: ""A Molecularly Defined, Grafted Olefin Metathesis Catalyst from Tris(neopentyl)-nitridomolybdenum(VI)"", ANGEWANDTE CHEMIE, INTERNATIONAL EDITION, vol. 35, no. 23/24, 1 January 1996 (1996-01-01), pages 2803 - 2805, XP055166337"
EP2985239B1,0,0,0,None
EP2985634A1,0,0,0,0
EP2985755A1,0,0,0,"ECKERT T ET AL: ""A solder joint fatigue life model for combined vibration and temperature environments"", ELECTRONIC COMPONENTS AND TECHNOLOGY CONFERENCE, 2009. ECTC 2009. 59TH, IEEE, PISCATAWAY, NJ, USA, 26 May 2009 (2009-05-26), pages 522 - 528, XP031474966, ISBN: 978-1-4244-4475-5"
EP2985755A1,0,0,0,"SCHUBERT, A ET AL.: ""Fatigue Life Models of SnAgCu and SnPb Solder Joints Evaluated by Experiments and Simulations"", 53RD ECTC, 2003, pages 603 - 610"
EP2985755A1,0,0,0,"SCHUBERT, A ET AL.: ""Fatigue Life Models of SnAgCu and SnPb Solder Joints Evaluated by Experiments and Simulations"", 53RD ECTC, 2003, pages 603 - 610, XP002731923"
EP2985755A1,0,0,0,"ZAHN B A ED - INSTITUTE OF ELECTRICAL AND ELECTRONICS ENGINEERS: ""Solder joint fatigue life model methodology for 63Sn37Pb and 95.5Sn4Ag0.5Cu materials"", 2003 PROCEEDINGS 53RD. ELECTRONIC COMPONENTS AND TECHNOLOGY CONFERENCE. (ECTC). NEW ORLEANS, LA, MAY 27 - 30, 2003; [PROCEEDINGS OF THE ELECTRONIC COMPONENTS AND TECHNOLOGY CONFERENCE], NEW YORK, NY : IEEE, US, vol. CONF. 53, 27 May 2003 (2003-05-27), pages 83 - 94, XP010648371, ISBN: 978-0-7803-7991-6, DOI: 10.1109/ECTC.2003.1216261"
EP2986208A1,0,0,0,None
EP2986208A1,0,0,0,See also references of WO2014170881A1
EP2986209A1,0,0,0,None
EP2986209A1,0,0,0,See also references of WO2014170781A1
EP2986251B1,0,0,0,0
EP2986340B1,0,0,0,0
EP2986446A2,0,0,0,0
EP2986568A1,0,0,0,See references of WO2014171819A1
EP2986638A1,0,0,0,None
EP2986638A1,0,0,0,See also references of WO2014170258A1
EP2986662A1,0,0,0,See references of WO2014170217A1
EP2986698B1,0,0,0,None
EP2986745A1,0,0,0,None
EP2986745A1,0,0,0,See also references of WO2014170448A1
EP2986749A1,0,0,0,See references of WO2014170315A1
EP2986784A1,0,0,0,See also references of WO2014171823A1
EP2986789B1,0,0,0,0
EP2986890A2,0,0,0,0
EP2986929B1,0,0,0,None
EP2986937A1,0,0,0,See references of WO2014170108A1
EP2986947B1,0,0,0,None
EP2986967A1,0,0,0,0
EP2987094A1,0,0,0,See references of WO2014170472A1
EP2987114A1,0,0,0,See references of WO2014171830A1
EP2987133B1,0,0,0,None
EP2987143B1,0,0,0,None
EP2987144B1,0,0,0,"KONRAD MÜHLER ET AL: ""Automatic Textual Annotation for Surgical Planning"", 31 January 2009 (2009-01-31), XP055312403, Retrieved from the Internet <URL:https://www.researchgate.net/profile/Konrad_Muehler/publication/220839254_Automatic_Textual_Annotation_for_Surgical_Planning/links/09e41505eef3278af3000000.pdf?origin=publication_detail> [retrieved on 20161019]"
EP2987147B1,0,0,0,None
EP2987257A1,0,0,0,See references of WO2014170804A1
EP2987401A1,0,0,0,0
EP2987624A1,0,0,0,0
EP2987667B1,0,0,0,0
EP2987814A1,0,0,0,"FU-KUSHIMA ET AL., MACROMOLECULAR BIOSCIENCES, vol. 5, 2005, pages 21 - 29"
EP2987814B1,0,0,0,None
EP2988289A1,0,0,0,"KHALIFA Y M ET AL: ""Virtual Reality in Ophthalmology Training"", SURVEY OF OPHTHALMOLOGY, SURVEY OF OPHTHALMOLOGY INC, XX, vol. 51, no. 3, 1 May 2006 (2006-05-01), pages 259 - 273, XP025000503, ISSN: 0039-6257, [retrieved on 20060501], DOI: 10.1016/J.SURVOPHTHAL.2006.02.005"
EP2988588B1,0,0,0,None
EP2988605A2,0,0,0,See references of WO2014173966A3
EP2988605B1,0,0,0,None
EP2988610A1,0,0,0,See references of WO2014173632A1
EP2988610B1,0,0,0,0
EP2988619A1,0,0,0,0
EP2988673A1,0,0,0,0
EP2988673B1,0,0,0,0
EP2988693B1,0,0,0,None
EP2988812B1,0,0,0,None
EP2988863A2,0,0,0,None
EP2988870A1,0,0,0,See references of WO2014173878A1
EP2988929B1,0,0,0,None
EP2988945B1,0,0,0,None
EP2989074B1,0,0,0,0
EP2989140B1,0,0,0,None
EP2989238A1,0,0,0,0
EP2989268B1,0,0,0,0
EP2989289A1,0,0,0,0
EP2989289B1,0,0,0,None
EP2989354B1,0,0,0,None
EP2989374B1,0,0,0,0
EP2989468B1,0,0,0,0
EP2989480B1,0,0,0,None
EP2989486A1,0,0,0,See also references of WO2014173812A1
EP2989487A1,0,0,0,See references of WO2014173644A1
EP2989562A1,0,0,0,None
EP2989562A1,0,0,0,See also references of WO2014173948A1
EP2989664A1,0,0,0,0
EP2989665B1,0,0,0,None
EP2989714A2,0,0,0,0
EP2989794A1,0,0,0,See references of WO2014175729A1
EP2989864A1,0,0,0,0
EP2989866B1,0,0,0,None
EP2990126B1,0,0,0,None
EP2990364A1,0,0,0,0
EP2990815B1,0,0,0,None
EP2991061A1,0,0,0,0
EP2991163B1,0,0,0,None
EP2991546A1,0,0,0,See references of WO2014161766A1
EP2991754B1,0,0,0,None
EP2991774A1,0,0,0,See references of WO2014178716A1
EP2991774B1,0,0,0,None
EP2991792A1,0,0,0,See also references of WO2014178718A1
EP2991833A1,0,0,0,0
EP2991833B1,0,0,0,None
EP2991903B1,0,0,0,None
EP2992003A1,0,0,0,0
EP2992052A2,0,0,0,None
EP2992052A2,0,0,0,See also references of WO2014179206A2
EP2992054B1,0,0,0,"KLAUS HUNGER,: ""Industrial Dyes: Chemistry, Properties, Applications"", 2003, article KLAUS HUNGER,: ""2.1 Azo chromophore"", pages: 16 - 27, XP055426511"
EP2992108A1,0,0,0,None
EP2992108A1,0,0,0,See also references of WO2014177597A1
EP2992140B1,0,0,0,None
EP2992163A1,0,0,0,See also references of WO2014177501A1
EP2992168A1,0,0,0,See references of WO2014178709A1
EP2992168B1,0,0,0,None
EP2992177A1,0,0,0,See also references of WO2014177505A1
EP2992178B1,0,0,0,None
EP2992216A1,0,0,0,0
EP2992237A1,0,0,0,See references of WO2014177451A1
EP2992237B1,0,0,0,None
EP2992267A1,0,0,0,0
EP2992267B1,0,0,0,0
EP2992475A1,0,0,0,See also references of WO2014196852A1
EP2992528B1,0,0,0,"SAMIR MOHAMED: ""Waveform Coding"", 8 January 2003 (2003-01-08), XP055431307, Retrieved from the Internet <URL:http://www.irisa.fr/armor/lesmembres/Mohamed/Thesis/node122.html> [retrieved on 20171201]"
EP2992733A1,0,0,0,See references of WO2014177409A1
EP2992740A1,0,0,0,See references of WO2014177404A1
EP2992742B1,0,0,0,None
EP2993713A1,0,0,0,0
EP2993989B1,0,0,0,None
EP2994026A1,0,0,0,0
EP2994026B1,0,0,0,None
EP2994050A1,0,0,0,See references of WO2014181207A1
EP2994051A1,0,0,0,0
EP2994052A1,0,0,0,0
EP2994052B1,0,0,0,None
EP2994190A1,0,0,0,See references of WO2014181277A1
EP2994419A2,0,0,0,None
EP2994459B1,0,0,0,None
EP2994600A1,0,0,0,0
EP2994720B1,0,0,0,0
EP2994739B1,0,0,0,0
EP2994745A1,0,0,0,0
EP2994776B1,0,0,0,None
EP2994777A1,0,0,0,See also references of WO2014181232A1
EP2994778B1,0,0,0,0
EP2994780A1,0,0,0,None
EP2994780A1,0,0,0,See also references of WO2014181223A1
EP2994880A1,0,0,0,0
EP2994880B1,0,0,0,0
EP2994888A1,0,0,0,See references of WO2014180739A1
EP2994919B1,0,0,0,0
EP2995082A1,0,0,0,See references of WO2014181220A1
EP2995082B1,0,0,0,0
EP2995174A1,0,0,0,See references of WO2015028329A1
EP2995175A1,0,0,0,See references of WO2014180647A1
EP2995176A2,0,0,0,0
EP2995201A1,0,0,0,"BOWLES B L ET AL: ""ANTIBOTULINAL PROPERTIES OF SELECTED AROMATIC AND ALIPHATIC ALDEHYDES"", JOURNAL OF FOOD PROTECTION, INTERNATIONAL ASSOCIATION FOR FOOD PROTECTION, US, vol. 56, no. 9, 1 September 1993 (1993-09-01), pages 788 - 794, XP000568965, ISSN: 0362-028X"
EP2995316A1,0,0,0,"HIRT H-D ET AL: ""Production of autologous blood nosodes in the pharmacy"", DEUTSCHE APOTHEKER ZEITUNG, DEUTSCHER APOTHEKER VERLAG, STUTTGART, DE, vol. 147, no. 19, 10 May 2007 (2007-05-10), pages 62 - 65, XP001525926, ISSN: 0011-9857"
EP2995316A1,0,0,0,"KERSTIN HUG ET AL: ""Therapeutic effects of whole-body devices applying pulsed electromagnetic fields (PEMF): A systematic literature review"", BIOELECTROMAGNETICS, vol. 33, no. 2, 21 February 2012 (2012-02-21), pages 95 - 105, XP055171911, ISSN: 0197-8462, DOI: 10.1002/bem.20703"
EP2995316A1,0,0,0,"WIESENAUER M: ""Treatment with autologous blood nosodes"", DEUTSCHE APOTHEKER ZEITUNG, DEUTSCHER APOTHEKER VERLAG, STUTTGART, DE, vol. 147, no. 19, 10 May 2007 (2007-05-10), pages 58 - 61, XP001525923, ISSN: 0011-9857"
EP2995942A1,0,0,0,"C.B. PARK; R.D. MILLER; J. XIA: ""Multichannel analysis of surface waves"", GEOPHYSICS, vol. 64, 1999, pages 800 - 808"
EP2995996A1,0,0,0,0
EP2996034B1,0,0,0,None
EP2996153A1,0,0,0,"B. GEYNET ET AL.: ""High-voltage HBTs compatible with high-speed SiGe BiCMOS technology"", SIRF PROCEEDINGS, 2008, pages 210 - 213, XP031211812, DOI: doi:10.1109/SMIC.2007.59"
EP2996153A1,0,0,0,"D. R. GREENBERG ET AL.: ""Large-signal performance of high-BVCEO graded epi-base SiGe HBTs at wireless frequencies"", IEDM PROCEEDINGS, 1997, pages 32.3.1 - 32.3.4"
EP2996153A1,0,0,0,"E. J. PREISLER ET AL.: ""Integration of a 5.5V BVCEO SiGe HBT within a 200GHz SiGe BiCMOS flow"", BCTM PROCEEDINGS, 2007, pages 202 - 205, XP031149295"
EP2996153A1,0,0,0,"H. MERTENS ET AL.: ""Extended high voltage HBTs in high-performance BiCMOS process"", BCTM PROCEEDINGS, 2011"
EP2996153A1,0,0,0,"J. MELAI ET AL.: ""A new sub-micron 24 V SiGe:C RESURF HBT"", ISPSD CONFERENCE, 2004"
EP2996153A1,0,0,0,"R. SORGE ET AL.: ""Concept of vertical bipolar transistor with lateral drift region, applied to high voltage SiGe HBT"", SIRF, 2012"
EP2996153A1,0,0,0,"R. SORGE ET AL.: ""Integration of a 50 BVCEO SiGe:C HBT into a 025µm SiGe:C BiCMOS platform"", SIRF, 2014"
EP2996231B1,0,0,0,"TEXAS INSTRUMENTS: ""GREEN Rectifier(TM) Controller Device"", 30 September 2010 (2010-09-30), pages 1 - 34, XP055365168, Retrieved from the Internet <URL:http://pdf1.alldatasheet.com/datasheet-pdf/view/392290/TI/UCC24610.html> [retrieved on 20170418]"
EP2996277B1,0,0,0,None
